Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://www.youtube.com/watch?v=MFO6OtnmEDo,"1,191,210",Money: Humanity's Biggest Illusion,Aperture - YouTube,Aperture,Male,16000000,116090698,00:17:52,"1,072.00",9/24/2021,47000,English,yes,Yes,0,4078,9/22/2022,2160,145,4,No,3,Rahul Singh
https://www.youtube.com/watch?v=mGTc2xWTjXw,"307,584",New Bentley Continental GT Speed,Supercar Blondie - YouTube,Alex Hirschi,Female,97000000,1996301312,00:08:51,531.00,9/21/2022,7500,English,yes,Yes,0,1263,9/23/2022,1080,592,26,No,2,Rahul Singh
https://www.youtube.com/watch?v=mjzVCt3Om-M,"8,145,027",A deep sea dive into Bermuda’s hidden depths,https://www.youtube.com/guardian,,N/A,1980000,630777473,00:04:04,244.00,8/17/2016,55000,English,Yes,Yes,0,2426,9/22/2022,1080,7042,44,No,1,Syed safdar
https://www.youtube.com/watch?v=MlsfIhhGwcw,"51,658",Forged in Fire: Top 5 DEADLIEST Icebreakers!,https://www.youtube.com/c/forgedinfire,Forged in Fire,N/A,403000,93918563,00:29:10,"1,750.00",2/27/2022,938,English,Yes,Yes,1,39,8/19/2022,1080,237,21,No,1,Syed safdar
https://www.youtube.com/watch?v=mQv2tp7bjX8,"15,649",Why We Believe Everyone Must Trek,https://www.youtube.com/user/Indiahikes,Indiahikes,Male,99800,9660209,00:04:14,254.00,10/14/2021,753,English,No,Yes,0,35,8/14/2022,1080,640,64,No,1,Akhil Teja
https://www.youtube.com/watch?v=mr7FXvTSYpA,"10,183,355",The Most Advanced Civilization In The Universe,Aperture - YouTube,Aperture,Male,16000000,116090698,00:08:31,511.00,7/9/2017,21000,English,yes,Yes,0,21778,9/23/2022,2160,145,4,No,3,Rahul Singh
https://www.youtube.com/watch?v=mV5PRP-VROs,"1,010,476",MotoGP™ Race Highlights | 2022,https://www.youtube.com/c/motogp,MotoGP,N/A,5180000,1814512922,00:05:08,308.00,7/7/2022,15000,English,Yes,Yes,1,626,9/5/2022,1080,6991,255,No,23,Syed safdar
https://www.youtube.com/watch?v=My7oET5JSRs,"1,801,629",Farzi Mushaira,Zakir Khan - YouTube,Zakir Khan,Male,71800000,620960291,00:10:43,643.00,7/11/2022,107000,Hindi,No,Yes,0,2353,9/23/2022,1080,120,2,No,2,Rahul Singh
https://www.youtube.com/watch?v=n0sdDVFt2As,"168,507",INSIDE THE KITCHEN OF ICONIC VIDYARTHI BHAVAN,https://www.youtube.com/c/AshishVidyarthiActorVlogs,Ashish Vidyarthi Actor Vlogs,Male,1100000,109627216,00:18:07,"1,087.00",9/11/2022,2300,Hindi,No,Yes,0,181,9/13/2022,1080,129,16,No,8,Akhil Teja
https://www.youtube.com/watch?v=n4M2zWqJT-Q,"407,850",Sa Re Ga Ma Pa Finalists in our village,https://www.youtube.com/c/MyVillageShowVlogs,My Village Show Vlogs,Male,435000,54789173,00:09:00,540.00,8/14/2022,6800,Telugu,No,Yes,0,164,9/6/2022,2160,102,4,No,0,Akhil Teja
https://www.youtube.com/watch?v=N-4YMlihRf4,"27,266,168","Alesso, Katy Perry - When I'm Gone",Katy Perry - YouTube,Katy Perry,Female,43300000,24149147107,00:02:56,176.00,1/11/2022,554000,English,Yes,Yes,3,69650,9/21/2022,1080,287,54,Yes,0,Rahul Singh
https://www.youtube.com/watch?v=n9xhJrPXop4,"41,035,477",Dune Official Trailer,Warner Bros. Pictures - YouTube,Warner Bros,N/A,10600000,6328250813,00:03:04,184.00,9/9/2020,660000,English,yes,Yes,1,67467,9/18/2022,1080,2583,202,No,0,Rahul Singh
https://www.youtube.com/watch?v=na0G3FFeTnE,"254,591",Fix EXTREME Color Cast with a Quick Photoshop Trick!,PiXimperfect - YouTube,Unmesh Dinda,Male,41500000,329727112,00:08:47,527.00,9/15/2022,8100,English,Yes,Yes,0,174,9/23/2022,2160,739,44,No,2,Rahul Singh
https://www.youtube.com/watch?v=nH8A0pZh5v4,"32,886",AP BJP Leader Sujana Chowdary Reaction,https://www.youtube.com/c/OpenHeartWithRK,Open Heart With RK,Male,465000,195029405,00:09:25,565.00,9/18/2022,276,Telugu,No,Yes,1,95,9/19/2022,1080,1242,54,No,10,Akhil Teja
https://www.youtube.com/watch?v=nix8aKBHp4M,"458,505",World's First De Tomaso P72 Prototype,Supercar Blondie - YouTube,Alex Hirschi,Female,97000000,1996301312,00:08:57,537.00,9/19/2022,10000,English,yes,Yes,0,1544,9/23/2022,1080,592,26,No,2,Rahul Singh
https://www.youtube.com/watch?v=NkE0AMGzpJY,"154,280,074","Last To Leave $800,000 Island Keeps It",https://www.youtube.com/user/MrBeast6000,MrBeast ,Male,104000000,17367031867,00:02:14,134.00,8/16/2020,4100000,English,Yes,Yes,0,227263,9/22/2022,1080,728,7,No,0,Syed safdar
https://www.youtube.com/watch?v=nMwUOWCnQ6Q,"1,326,365",Why the Dutch Government Has the Best Graphic Design,Hoog - YouTube,Hoog,N/A,158000,6791400,00:08:06,486.00,3/1/2022,1400,English,Yes,Yes,0,1471,9/23/2022,1080,20,0,No,5,Rahul Singh
https://www.youtube.com/watch?v=nufaJZq0sck&t=258s,"675,413",Our New House Update ??,https://www.youtube.com/c/VAASFamily,VAAS Family,Male,135000,4458061,00:15:08,908.00,9/15/2022,22000,Telugu,No,Yes,1,876,9/16/2022,1080,12,2,No,10,Akhil Teja
https://www.youtube.com/watch?v=NunsrQveBhw,"7,723",It's okay to get judged | Sravani Ambatipudi,TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,00:11:48,708.00,9/22/2022,67,English,yes,Yes,0,8,9/23/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=nZmO8B9rRik,"1,293,867",Himalayas In 4K - The Roof Of The World | Mount Everest | Scenic Relaxation Film,https://www.youtube.com/c/ScenicScenes,Scenic Scenes,N/A,335000,51325844,00:25:24,"1,524.00",27-11-2021,12000,English,No,Yes,0,602,21-09-2022,2160,68,4,No,0,prateek
https://www.youtube.com/watch?v=O4iGNXsqghs,"40,402,625",Keanu Reeves Shows Off His Most Prized Motorcycles | Collected | GQ,https://www.youtube.com/c/GQ,,N/A,7100000,2827348027,00:11:40,700.00,4/15/2019,740000,English,Yes,Yes,0,30828,9/22/2022,1080,1951,95,No,0,Syed safdar
https://www.youtube.com/watch?v=oCZahIvv27I,991,India's performance at Commonwealth Games 2022,https://www.youtube.com/c/DDIndia,DD INDIA,N/A,258000,44605394,00:02:46,166.00,8/8/2022,20,English,Yes,Yes,0,2,8/19/2022,1080,19899,175,No,2,Syed safdar
https://www.youtube.com/watch?v=oJo5Mv322wA,"3,104,016",Rabish Ki Report,The Screen Patti - YouTube,The Screen Patti,N/A,58500000,973013708,00:15:59,959.00,8/14/2022,195000,Hindi,yes,Yes,0,8537,9/23/2022,1080,306,30,No,12,Rahul Singh
https://www.youtube.com/watch?v=OMFOudQHcg4,"9,356",Himalayan Trek | Kiraak Vlog,https://www.youtube.com/channel/UCSYpl4zKqy7tQ3502pqSsKw,Kiraak Style,Female,155000,12566488,00:19:33,"1,173.00",3/17/2022,373000,Telugu,No,Yes,1,16,3/18/2022,1080,106,6,No,0,Akhil Teja
https://www.youtube.com/watch?v=oSxyBBNJ4QI,"62,842",SHARPEST JAPANESE WEAPONS OF ALL TIME! | FORGED IN FIRE,https://www.youtube.com/c/forgedinfire,Forged in Fire,N/A,403000,93918563,00:33:27,"2,007.00",7/26/2022,1400,English,Yes,Yes,1,55,9/5/2022,1080,237,21,No,1,Syed safdar
https://www.youtube.com/watch?v=OuF9weSkS68,"4,413,290",How Apple Just Changed the Entire Industry (M1 Chip),ColdFusion - YouTube,Dagogo Altraide,Male,36700000,363290210,00:26:27,"1,587.00",11/23/2020,141000,English,Yes,Yes,0,12813,9/22/2022,1080,445,32,No,0,Rahul Singh
https://www.youtube.com/watch?v=PCCZI7lfCmQ,"1,030,226",UFO Experiment Gone Horribly Wrong | The Secret of Skinwalker Ranch (Season 3),https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,00:10:52,652.00,6/23/2022,13000,English,Yes,Yes,0,2026,9/22/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=PgYUTuSMdBU,"36,528",Remembering Tipu Sultan,https://www.youtube.com/channel/UCFcJL83E8k7aDL--cVru7Zg,Mysoorina kathegalu,Male,104000,6311074,00:13:00,780.00,5/4/2022,2000,Kannada,No,Yes,0,373,5/7/2022,720,223,10,No,0,Akhil Teja
https://www.youtube.com/watch?v=pIbL4aSUIas,"397,660","BUSINESS Analyst vs. DATA Analyst - What do they do, skills & career paths...",https://www.youtube.com/c/ExcelTutorials,Chandoo,Male,296000,21554991,00:13:51,831.00,10-03-2022,10000,English,Yes,Yes,2,329,20-09-2022,1080,383,45,No,1,prateek
https://www.youtube.com/watch?v=PjSod2dGyoI,"4,177,045",Theatre Sothanaigal | Micset,https://www.youtube.com/c/MicSet_official,Sri Ram,Male,7610000,457011932,00:12:07,727.00,7/1/2022,258000,Tamil,Yes,Yes,0,4745,9/20/2022,1080,44,6,No,3,Thinesh
https://www.youtube.com/watch?v=PJYpZ4hkXJE,"68,972,303",Story of My Life,One Direction - YouTube,One Direction,N/A,37500000,12809187424,00:04:07,247.00,7/25/2020,1200000,English,No,Yes,3,33614,9/22/2022,2160,423,42,No,0,Rahul Singh
https://www.youtube.com/watch?v=pKvWD0f18Pc,"2,129,504",Day in the Life of a Data Analyst - SurveyMonkey Data Transformation,https://www.youtube.com/c/ShashankKalanithiData,Shashank Kalanithi,Male,104000,4507882,01:17:13,"4,633.00",08-02-2021,44000,English,Yes,Yes,0,1672,20-09-2022,1080,146,5,No,0,prateek
https://www.youtube.com/watch?v=PKwJcISAqSE,"154,895",Pondy Parottas | FOMO web series | Maha Raja Parotta,https://www.youtube.com/c/StreetByte,Street Byte,Male,1080000,327393416,00:20:09,"1,209.00",9/13/2022,2400,Telugu,No,Yes,1,78,9/13/2022,1080,485,52,No,2,Akhil Teja
https://www.youtube.com/watch?v=PM_FN5HI9ls,"152,197",Mutton dum biryani | Kheema mutton biryani ,https://www.youtube.com/c/NawabsKitchenFoodForAllOrphans,Nawab’s Kitchen,Male,2610000,322129118,00:09:23,563.00,8/6/2022,6700,Hindi,No,Yes,0,173,8/13/2022,1080,625,108,No,2,Akhil Teja
https://www.youtube.com/watch?v=PmeM4SvADXE,"380,216",iPhone 12 Vs iPhone 11 in Big Billion Days Sale 2022,https://www.youtube.com/c/nabeelnawab,Nabeel Nawab,Male,1470000,304577728,00:11:46,706.00,9/19/2022,12000,Hindi,No,Yes,1,1348,9/20/2022,2160,1674,76,No,1,Akhil Teja
https://www.youtube.com/watch?v=po7t_U-sLi8,"974,973",Apple MacBook Air M2! *Worth the upgrade?*,Tech Burner - YouTube,Shlok Srivastava,Male,9360000,1357104154,00:09:01,541.00,7/23/2022,60000,Hindi,No,Yes,0,1879,9/21/2022,1080,992,37,No,2,Rahul Singh
https://www.youtube.com/watch?v=PSblBluOQf8,"3,404,666",Indian Cricket Dressing Room Vlog,The Viral Fever - YouTube,The Viral Fever,N/A,11300000,1705723801,00:07:12,432.00,9/10/2022,216000,Hindi,No,Yes,0,10295,9/23/2022,1080,443,52,No,6,Rahul Singh
https://www.youtube.com/watch?v=-Q5Tt1cEVxU,"10,505,795",My Incredible 30 Day Body Transformation ???? ( 200 Push Ups For 30 Days -REALISTIC RESULTS),https://www.youtube.com/c/MrAsamoah,Mr. Asamoah,Male,30600,10322936,00:09:26,566.00,18-02-2022,105000,English,Yes,Yes,0,3748,21-09-2022,1080,18,3,No,0,prateek
https://www.youtube.com/watch?v=q6ldpAShWnA&t=12s,"1,443,107",They Lost Their Shop But Not Hope! Let’s Help Them Rebuild,https://www.youtube.com/c/FoodLoversTV,Food Lovers TV,Male,1000000,262001405,00:25:05,"1,505.00",8/27/2022,20000,English,No,No,1,1093,8/28/2022,1080,775,60,No,6,Akhil Teja
https://www.youtube.com/watch?v=QbGYps44UfU,"100,573",Russian missiles hit Ukraine's second largest Nuclear power plant,WION - YouTube,WION,N/A,6960000,3230978853,00:02:38,158.00,9/20/2022,1000,English,Yes,Yes,3,621,9/21/2022,1080,82711,290,No,12,Rahul Singh
https://www.youtube.com/watch?v=QdT7CI0ifhU,"40,094",Mittar Pyaare Nu | Official Music Video,Netflix India - YouTube,Netflix,N/A,19000000,5459354826,00:01:19,79.00,9/18/2022,1200,Hindi,No,Yes,3,95,9/22/2022,2160,2827,93,No,20,Rahul Singh
https://www.youtube.com/watch?v=QILNlRvJlfQ,"196,114",Data Analyst Portfolio Project | Tableau Visualization | Project 2/4,https://www.youtube.com/c/AlexTheAnalyst,Alex The Analyst,Male,283000,11249154,00:52:16,"3,136.00",18-05-2021,3200,English,Yes,Yes,0,302,16-09-2022,1080,164,12,No,1,prateek
https://www.youtube.com/watch?v=qJNQ4aIwIKM,"363,827",Every Space Station Size Comparison | The Evolution of Space Station,https://www.youtube.com/c/REALSPACE22,REAL SPACE,N/A,8230,1535431,00:05:20,320.00,8/30/2022,7700,English,No,Yes,3,563,9/25/2022,1080,27,2,No,2,Harshit Prajapat
https://www.youtube.com/watch?v=QKUMzJzqKBc,"955,608",Terrible Job Interviews,Niharika Nm - YouTube,Niharika,Female,10920000,358995703,00:12:05,725.00,2/22/2018,27000,English,Yes,Yes,0,930,9/7/2022,720,83,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=qkxuFKqJXWY,"56,402,152",Roommate - Stand Up Comedy,Anubhav Singh Bassi - YouTube,Anubhav Singh Bassi,Male,3710000,229198577,00:22:44,"1,364.00",4/16/2021,240000,Hindi,No,Yes,0,54510,9/22/2022,2160,4,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=QllWV-m2aVc,"119,454",Asmite | Pawan Kumar | Hindi Imposition,https://www.youtube.com/c/PawanKumardirector,Pawan Kumar,Male,97100,30564059,00:19:23,"1,163.00",10/31/2020,7600,Kannada,No,Yes,0,616,8/30/2022,1080,211,19,No,0,Akhil Teja
https://www.youtube.com/watch?v=QoqohmccTSc,"3,785,006",50 Entrepreneurs share priceless advice,https://www.youtube.com/channel/UCWuxxrukjg_VYSU8ZiFDL4A,Blockshelf,N/A,28600,3774216,00:18:39,"1,119.00",07-12-2014,70000,English,Yes,Yes,0,3156,16-09-2022,1080,3,0,No,0,prateek
https://www.youtube.com/watch?v=QPQUrUS47Hg,"830,065",Baz Luhrmann’s ELVIS | “Trouble” Lyric Video,Warner Bros. Pictures - YouTube,Warner Bros,N/A,10600000,6328250813,00:02:13,133.00,6/30/2022,21000,English,No,Yes,2,410,9/21/2022,1080,2583,202,No,0,Rahul Singh
https://www.youtube.com/watch?v=qsjXPOG5djk,"39,921",Top 5 Curved Blades of ALL TIME! | Forged in Fire,https://www.youtube.com/c/forgedinfire,Forged in Fire,N/A,403000,93918563,00:04:25,265.00,4/22/2022,947,English,Yes,Yes,1,27,4/19/2022,1080,237,21,No,1,Syed safdar
https://www.youtube.com/watch?v=QZATTFyZfsc,"2,153,526","Imagine Dragons - ""Warriors"" Live (League of Legends Worlds 2014)",https://www.youtube.com/c/IMAGINEDRAGONSLIVEE,,N/A,314000,73030408,00:02:58,178.00,1/10/2018,58000,English,No,Yes,0,1811,9/12/2022,720,262,7,No,0,Syed safdar
https://www.youtube.com/watch?v=qZVTkn2NjS0,"20,012,287",Marvel Studios’ Secret Invasion,Marvel Entertainment - YouTube,Marvel,N/A,19700000,5183991691,00:01:56,116.00,9/11/2022,677000,English,yes,Yes,0,23000,9/22/2022,1080,8061,185,No,0,Rahul Singh
https://www.youtube.com/watch?v=r4IhqWyTKLE,"463,964",How to Become A Data Analyst in 2022,https://www.youtube.com/c/EtishaGarg,Etisha Garg,Female,68000,4230450,00:14:45,885.00,4/7/2021,1600,English,No,Yes,0,600,9/19/2022,1080,144,19,No,0,Syed safdar
https://www.youtube.com/watch?v=r72GP1PIZa0,"31,823,079",Call of Duty: Modern Warfare II - World Gameplay Reveal Trailer,Call of Duty - YouTube,Call of Duty,N/A,7260000,1312469577,00:01:48,108.00,6/8/2022,460000,English,Yes,Yes,2,32975,9/21/2022,2160,1530,57,Yes,2,Rahul Singh
https://www.youtube.com/watch?v=RbbQl2sU-ag,"4,751,794",Learn to Draw Anything with Adobe Illustrator CC,Yes I'm a Designer - YouTube,Martin Perhiniak,Male,564000,23449558,00:43:07,"2,587.00",6/27/2017,111000,English,yes,Yes,0,2654,9/23/2022,1080,647,37,No,0,Rahul Singh
https://www.youtube.com/watch?v=rfeADdY1rHw,"1,484,838",How I Journal for Mental Clarity (very simple),https://www.youtube.com/c/nathanieldrewofficial,Nathaniel Drew,Male,1610000,87406743,00:10:55,655.00,12-01-2020,57000,English,Yes,Yes,3,1484,21-09-2021,2160,160,13,No,0,prateek
https://www.youtube.com/watch?v=RgKAFK5djSk,"5,669,216,940",Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,https://www.youtube.com/c/wizkhalifa,Wiz Khalifa,Male,26600000,12641260342,00:03:57,237.00,4/7/2015,39000000,English,Yes,Yes,1,2180770,6/19/2022,1080,599,64,No,1,Syed safdar
https://www.youtube.com/watch?v=rGkY--aI_JM,"78,368",Jamtara Season 1 Recap,Netflix India - YouTube,Netflix,N/A,19000000,5459354826,00:02:09,129.00,9/14/2022,827,Hindi,No,Yes,2,50,9/22/2022,2160,2827,93,No,20,Rahul Singh
https://www.youtube.com/watch?v=rgX8xI7w-ew,"389,458",6 SIMPLE HABITS I Use For A More PRODUCTIVE LIFE | Jay Shetty,https://www.youtube.com/channel/UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,Male,4500000,229547932,00:08:55,535.00,1/25/2021,20000,English,Yes,Yes,0,416,9/22/2022,1080,687,32,No,0,Syed safdar
https://www.youtube.com/watch?v=rkWMI1a2eV0,"175,033",DO SUPER-HUMANS EXIST?!?! | The Proof Is Out There,https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,00:17:36,"1,056.00",8/27/2022,3100,English,Yes,Yes,1,394,9/22/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=rkZAOmPs4e8,"23,250",Excel Power BI Organisational Data Types - Mind Blowing New Feature!,MyOnlineTrainingHub - YouTube,Mynda Treacy,Female,4600000,27936568,00:13:54,834.00,4/21/2021,637,English,Yes,Yes,0,57,8/21/2022,1080,207,7,No,0,Rahul Singh
https://www.youtube.com/watch?v=rmeGVhhbGrM,"9,002,909",It is okay not to have a plan | Mithila Palkar,TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,00:12:17,737.00,6/27/2017,241000,English,yes,Yes,0,4700,9/21/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=rncU9oYDcFc,"15,773",Hoonigan Ken Block's Gymkhana seven wild in the streets of Los Angeles,https://www.youtube.com/channel/UCybWiRRjab9OplHMZZTpkUQ,GT cars,N/A,260,25871,00:10:21,621.00,3/1/2021,143,English,No,Yes,0,4,6/19/2022,720,150,0,No,0,Syed safdar
https://www.youtube.com/watch?v=Rqan9iaEMpo,"10,810,736",40 Effective defense and counterattack techniques you need to know - ??????? ?????? ? ??????????,https://www.youtube.com/channel/UClhWvMre0XqNR-VTYb69FBw,Shining Talent,N/A,155000,28033178,00:08:04,484.00,29-05-2022,85000,N/A,Yes,Yes,0,1166,20-09-2022,1080,162,1,No,8,prateek
https://www.youtube.com/watch?v=RqeDgy6YN8Q,"57,065",MYSOORINA KATHE GALU Dharmi,https://www.youtube.com/c/vinayakjoshi,Vinayak Joshelay,Male,11300,455656,00:52:55,"3,175.00",5/16/2022,3200,Kannada,No,Yes,1,222,5/25/2022,1080,78,7,Yes,2,Akhil Teja
https://www.youtube.com/watch?v=rr7PRDHOawg,"2,904,629",John Wick | Revenge,https://www.youtube.com/c/slyferparker,Slyfer2812,Male,13100,153072984,00:05:23,323.00,6/21/2020,43000,English,Yes,Yes,1,1091,9/20/2022,1080,190,8,No,1,Syed safdar
https://www.youtube.com/watch?v=rRMaS_OXl-s,"94,186","Budget Gaming Headphones By Wings | Vader 100, 200, 300",https://www.youtube.com/c/VenomsTech,Shivam Arora,Male,413000,71123961,00:08:26,506.00,4/22/2022,5500,Hindi,No,No,0,489,9/23/2022,2160,469,33,No,1,Harshit Prajapat
https://www.youtube.com/watch?v=rul6-vd8IRQ,"345,033",How to Make Money with Excel Right Now - Work from Home incl. FREE Training,https://www.youtube.com/c/SuperHumansLife,Superhumans Life,Female,113000,4116224,00:14:13,853.00,29-05-2022,8900,English,Yes,Yes,0,263,21-09-2021,1080,134,43,No,1,prateek
https://www.youtube.com/watch?v=rXWY8jEVUpk,"1,283,084",History Of Deathstroke,https://www.youtube.com/variant,,N/A,2430000,526867924,00:09:04,544.00,2/5/2014,18000,English,Yes,Yes,2,1931,8/29/2022,1080,1225,30,No,1,Syed safdar
https://www.youtube.com/watch?v=rzGlVG75kUM,"816,562",GMC HUMMER EV | “Revolutionary World Premiere”,GMC - YouTube,GMC,N/A,154000,106153981,00:05:33,333.00,5/21/2021,8800,English,Yes,Yes,0,542,9/21/2022,1080,331,15,No,0,Rahul Singh
https://www.youtube.com/watch?v=s0sk9iIndtw&t=5s,"1,119,370",Complete 15 Min ABS Workout | RESULTS GUARANTEED,https://www.youtube.com/c/CHRISHERIA,Chris Heria,Male,4220000,310624827,00:19:35,"1,175.00",8/22/2022,33000,English,Yes,Yes,0,1049,9/22/2022,1080,253,25,No,1,Syed safdar
https://www.youtube.com/watch?v=s2jRKJ-ha5U,"5,164,020",UFC 229: Khabib vs McGregor - Fight Motion,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,00:03:48,228.00,10/9/2018,30000,English,Yes,Yes,1,4045,8/22/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=s6kSrsibouY,"117,896",Do You Need a Plugin to Apply Pro Skin Tones?,PiXimperfect - YouTube,Unmesh Dinda,Male,41500000,329727112,00:19:24,"1,164.00",9/6/2022,3300,English,Yes,Yes,0,167,9/22/2022,2160,739,44,No,2,Rahul Singh
https://www.youtube.com/watch?v=S7_NwVPVIfc,"191,487",Why iPhones Don't Have Always-On Displays,https://www.youtube.com/c/AppleExplained,Apple Explained,Male,1290000,300296063,00:02:16,136.00,8/27/2022,10000,English,Yes,Yes,0,861,8/28/2022,2160,389,3,No,0,Akhil Teja
https://www.youtube.com/watch?v=SaoFaRanAqA,"73,635",Regret Selling the Street Triple,https://www.youtube.com/channel/UCR9UNQnKQhrcG-4ZwS94gjw,2 Brother Vlogs,Male,91600,18751275,00:13:24,804.00,6/23/2022,2400,English,Yes,Yes,1,125,7/23/2022,1080,281,4,No,0,Akhil Teja
https://www.youtube.com/watch?v=SbGNUOSICuA,"201,595",FIFA World Cup 2022: Qatar faces challenges as countdown looms,https://www.youtube.com/c/aljazeeraenglish,Al Jazeera English,N/A,9440000,2963581800,00:02:33,153.00,6/1/2022,1700,English,Yes,Yes,3,310,9/20/2022,1080,99414,56,No,174,Syed safdar
https://www.youtube.com/watch?v=SceDmiBEESI,"1,901,480","Basic English Grammar: Parts of Speech – noun, verb, adjective, pronoun, adverb...",https://www.youtube.com/c/engvidJames,English With James · Engvid,Male,4550000,166736995,00:20:05,"1,205.00",29-07-2017,44000,English,Yes,Yes,0,1455,21-09-2022,1080,273,7,No,0,prateek
https://www.youtube.com/watch?v=sdDT0CLx1No,"127,181",BMW X4 LAUNCH CONTROL IS MADNESS ??,https://www.youtube.com/c/SrimanKotaru,Sriman kotaru ,Male,476000,156752729,00:18:03,"1,083.00",9/13/2022,7700,English,No,Yes,1,311,9/14/2022,1080,831,10,No,0,Akhil Teja
https://www.youtube.com/watch?v=sFo_KpXHcYE,"182,941",DJI Avata First Use | Get a Feel for Flying!,https://www.youtube.com/c/DJITutorials,Dji Tutorials,N/A,421000,53275495,00:14:53,893.00,25-08-2022,2500,English,Yes,Yes,4,174,18-09-2022,2160,451,63,No,0,prateek
https://www.youtube.com/watch?v=sIl8vsWrD8o,"71,953,112",When I met a Delhi Girl,Zakir Khan - YouTube,Zakir Khan,Male,71800000,620960291,00:11:41,701.00,5/6/2016,1900000,Hindi,No,Yes,0,24014,9/23/2022,1080,120,2,No,2,Rahul Singh
https://www.youtube.com/watch?v=sOe2X2_qOwk,"650,679",Exploring the World's Most Spectacular Temples,https://www.youtube.com/c/GreatBigStory,,N/A,6070000,2384591534,00:11:50,710.00,3/25/2018,9700,English,Yes,Yes,0,446,7/19/2022,1080,2799,40,No,0,Syed safdar
https://www.youtube.com/watch?v=sr1NBjMNF5w,"23,520,738",Cricket with Parivaar | Harsh Beniwal,https://www.youtube.com/c/TheBrainHumour,Harsh Beniwal,Male,15000000,1672855100,00:50:00,"3,000.00",10/18/2021,1700000,Hindi,Yes,Yes,0,72400,9/22/2022,1080,160,2,No,0,Syed safdar
https://www.youtube.com/watch?v=SRUxxpfGHzI,"20,759,983",TSP’s When you date a UPSC aspirant,The Screen Patti - YouTube,The Screen Patti,N/A,58500000,973013708,00:11:19,679.00,10/17/2018,660000,Hindi,yes,Yes,0,27900,9/23/2022,1080,306,30,No,12,Rahul Singh
